4.815756,-1.064023,4.962307,-1.684854,-4.761613,0.177364,0.817469,0.154459,-0.033181,-0.554220,-0.439452,-0.536901,0.497187,9.919871,-0.228783,-0.897114,0.500000
4.729374,-1.302925,4.971015,-1.769702,-4.790929,0.170396,0.824894,0.137314,-0.044780,-0.546868,-0.247008,-0.858993,0.498945,9.752613,-0.066712,-1.155671,0.500000
4.638779,-1.542721,4.979308,-1.854752,-4.796764,0.161074,0.830858,0.119775,-0.064691,-0.539925,-0.088224,-1.109434,0.499604,9.670672,0.056218,-1.329050,0.500000
4.543774,-1.782157,4.987105,-1.947079,-4.776147,0.150743,0.835284,0.102196,-0.090806,-0.532905,0.033304,-1.278877,0.496804,9.666418,0.139556,-1.414873,0.491873
4.443858,-2.019863,4.994369,-2.051929,-4.727348,0.139693,0.838110,0.084946,-0.120830,-0.525484,0.116693,-1.364887,0.487935,9.729193,0.184841,-1.417573,0.476441
4.338311,-2.254411,5.001054,-2.172762,-4.649873,0.127444,0.839412,0.068376,-0.152478,-0.517533,0.163216,-1.371464,0.473297,9.845549,0.195322,-1.347301,0.456562
4.226282,-2.484381,5.007078,-2.311343,-4.544420,0.113185,0.839454,0.052773,-0.183653,-0.509098,0.175875,-1.307987,0.454695,10.000175,0.175568,-1.218302,0.434850
4.106874,-2.708414,5.012325,-2.467881,-4.412736,0.096202,0.838664,0.038327,-0.212591,-0.500356,0.158991,-1.187720,0.434287,10.177264,0.131057,-1.047066,0.413504
3.979212,-2.925259,5.016646,-2.641217,-4.257409,0.076196,0.837556,0.025112,-0.237938,-0.491561,0.117791,-1.026100,0.414069,10.361978,0.067746,-0.850502,0.394227
3.842509,-3.133813,5.019897,-2.829042,-4.081601,0.053448,0.836638,0.013084,-0.258778,-0.482987,0.057974,-0.839073,0.395648,10.541639,-0.008356,-0.644426,0.378175
3.696119,-3.333136,5.021959,-3.028137,-3.888778,0.028817,0.836331,0.002098,-0.274615,-0.474877,-0.014689,-0.641686,0.380149,10.706448,-0.091575,-0.442473,0.365965
3.539572,-3.522466,5.022769,-3.234643,-3.682450,0.003617,0.836922,-0.008060,-0.285319,-0.467404,-0.094733,-0.447052,0.368199,10.849693,-0.176881,-0.255472,0.357740
3.372602,-3.701212,5.022337,-3.444321,-3.465942,-0.020586,0.838539,-0.017648,-0.291053,-0.460659,-0.177270,-0.265715,0.359985,10.967552,-0.260066,-0.091206,0.353267
3.195160,-3.868941,5.020754,-3.652826,-3.242220,-0.042205,0.841167,-0.026932,-0.292205,-0.454650,-0.258176,-0.105372,0.355328,11.058642,-0.337821,0.045527,0.352044
