51.852000,0.061670,2.366525
51.868000,0.050159,2.347585
51.884000,0.049808,2.342629
51.900000,0.080083,2.342629
51.916000,0.054167,2.314531
51.928000,0.051969,2.309311
51.944000,0.051969,2.309311
51.960000,0.051969,2.309311
51.972000,0.065961,2.280920
51.988000,0.065961,2.280920
52.004000,0.065961,2.280920
52.020000,0.052316,2.241026
52.032000,0.052316,2.241026
52.048000,0.052316,2.241026
52.064000,0.083179,2.244205
52.080000,0.061178,2.216546
52.092000,0.061178,2.216546
52.108000,0.061178,2.216546
52.124000,0.058301,2.176520
52.140000,0.071048,2.176520
52.152000,0.071048,2.176520
52.168000,0.058826,2.151626
52.184000,0.057378,2.144759
52.200000,0.057378,2.144759
52.212000,0.082344,2.127926
52.228000,0.072770,2.113706
52.244000,0.072770,2.113706
52.260000,0.060068,2.074460
52.272000,0.059642,2.071333
52.288000,0.059642,2.071333
52.304000,0.088316,2.071333
52.320000,0.066244,2.030543
52.332000,0.066244,2.030543
52.348000,0.066244,2.030543
52.364000,0.062442,1.995185
52.380000,0.078980,1.987437
52.392000,0.078980,1.987437
52.408000,0.078980,1.987437
52.424000,0.063680,1.937937
52.440000,0.063680,1.937937
52.452000,0.091130,1.937937
52.468000,0.075034,1.911083
52.484000,0.071845,1.903653
52.500000,0.071845,1.903653
52.512000,0.071845,1.903653
52.528000,0.088074,1.866640
52.544000,0.088074,1.866640
52.560000,0.088074,1.866640
52.572000,0.074509,1.842590
52.588000,0.074509,1.842590
52.660000,0.080006,1.783562
52.676000,0.108581,1.772697
52.692000,0.108581,1.772697
52.708000,0.108581,1.772697
52.720000,0.082327,1.736714
52.736000,0.082327,1.736714
52.752000,0.131745,1.736714
52.768000,0.118593,1.722870
52.780000,0.118593,1.722870
52.796000,0.118593,1.722870
52.812000,0.075135,1.668199
52.828000,0.115777,1.661950
52.840000,0.115777,1.661950
52.856000,0.115777,1.661950
52.872000,0.091405,1.636051
52.888000,0.091405,1.636051
52.900000,0.091405,1.636051
52.916000,0.101696,1.602410
52.932000,0.101696,1.602410
52.948000,0.101696,1.602410
52.960000,0.101696,1.602410
52.976000,0.077496,1.581067
52.992000,0.127397,1.581067
53.008000,0.127397,1.581067
53.020000,0.088715,1.551510
53.036000,0.088715,1.551510
53.052000,0.088715,1.551510
53.068000,0.138243,1.551139
53.080000,0.109299,1.532840
53.096000,0.109299,1.532840
53.112000,0.109299,1.532840
53.128000,0.077430,1.511534
53.140000,0.077430,1.511534
53.156000,0.129381,1.511534
53.172000,0.100754,1.496518
53.188000,0.091213,1.490872
53.200000,0.091213,1.490872
53.216000,0.091213,1.490872
53.232000,0.105151,1.471349
53.248000,0.105151,1.471349
53.260000,0.105151,1.471349
53.276000,0.078540,1.460052
53.292000,0.067342,1.454191
53.308000,0.120021,1.454191
53.320000,0.120021,1.454191
53.336000,0.095085,1.446993
53.352000,0.086767,1.443896
53.368000,0.086767,1.443896
